Timestamp,Direction,Course Name,Date,Origin Departure,Segment,Node Origin,Node Target,Departure Time,Price (PLN),Free Seats,Onboard Passengers,Vehicle Capacity,Node Exchange Delta,Est Revenue (PLN)
2026-09-01 14:39:49,Wrocław ➔ Sanok,Nocny (22:25),01.09.2026,22:25,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,02:20,42.40,55,10,65,📈 +6,424.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Nocny (22:25),01.09.2026,22:25,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,04:30,13.30,70,20,90,📈 +10,266.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Nocny (22:25),01.09.2026,22:25,Niebylec ➔ Sanok,Niebylec,Sanok,05:00,25.00,77,13,90,📉 -7,325.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Sanok ➔ Niebylec,Sanok,Niebylec,23:50,23.75,43,22,65,Start trasy,522.50
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,00:50,14.00,54,11,65,📉 -11,154.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,01:30,0.00,B/D,0,65,📉 -11,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Kraków MDA ➔ Balice,Kraków MDA,Balice,03:35,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Balice ➔ Katowice,Balice,Katowice,04:00,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Katowice ➔ Gliwice,Katowice,Gliwice,04:55,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Gliwice ➔ Wrocław,Gliwice,Wrocław,05:22,34.45,79,11,90,📈 +11,378.95
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Sanok ➔ Niebylec,Sanok,Niebylec,03:00,23.75,54,11,65,Start trasy,261.25
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,04:00,14.00,54,11,65,➡️ 0,154.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,04:40,42.40,40,25,65,📈 +14,1060.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Kraków MDA ➔ Balice,Kraków MDA,Balice,06:55,27.00,39,26,65,📈 +1,702.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Balice ➔ Katowice,Balice,Katowice,07:20,48.00,60,5,65,📉 -21,240.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Katowice ➔ Gliwice,Katowice,Gliwice,08:30,18.90,1,64,65,📈 +59,1209.60
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),02.09.2026,03:00,Gliwice ➔ Wrocław,Gliwice,Wrocław,09:00,0.00,B/D,0,65,📉 -64,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Sanok ➔ Niebylec,Sanok,Niebylec,06:35,23.75,32,33,65,Start trasy,783.75
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,07:40,14.00,32,33,65,➡️ 0,462.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,08:40,42.40,32,33,65,➡️ 0,1399.20
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Kraków MDA ➔ Balice,Kraków MDA,Balice,10:55,0.00,B/D,0,65,📉 -33,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Balice ➔ Katowice,Balice,Katowice,11:30,48.00,1,64,65,📈 +64,3072.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Katowice ➔ Gliwice,Katowice,Gliwice,12:30,18.90,1,64,65,➡️ 0,1209.60
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),02.09.2026,06:35,Gliwice ➔ Wrocław,Gliwice,Wrocław,13:00,34.45,1,64,65,➡️ 0,2204.80
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Sanok ➔ Niebylec,Sanok,Niebylec,10:10,23.75,1,64,65,Start trasy,1520.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,11:25,0.00,B/D,0,65,📉 -64,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,12:20,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Kraków MDA ➔ Balice,Kraków MDA,Balice,14:40,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Balice ➔ Katowice,Balice,Katowice,15:15,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Katowice ➔ Gliwice,Katowice,Gliwice,16:25,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),02.09.2026,10:10,Gliwice ➔ Wrocław,Gliwice,Wrocław,16:55,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Wrocław ➔ Gliwice,Wrocław,Gliwice,15:35,34.45,55,10,65,Start trasy,344.50
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Gliwice ➔ Katowice,Gliwice,Katowice,17:40,19.95,54,11,65,📈 +1,219.45
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Katowice ➔ Balice,Katowice,Balice,18:15,0.00,B/D,0,65,📉 -11,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Balice ➔ Kraków MDA,Balice,Kraków MDA,19:05,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,19:45,42.40,54,11,65,📈 +11,466.40
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,21:55,0.00,B/D,0,65,📉 -11,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),02.09.2026,15:35,Niebylec ➔ Sanok,Niebylec,Sanok,22:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Wrocław ➔ Gliwice,Wrocław,Gliwice,22:25,0.00,B/D,0,65,Start trasy,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Gliwice ➔ Katowice,Gliwice,Katowice,00:20,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Katowice ➔ Balice,Katowice,Balice,00:50,45.60,80,10,90,📈 +10,456.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Balice ➔ Kraków MDA,Balice,Kraków MDA,01:50,27.00,68,22,90,📈 +12,594.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,02:20,42.40,62,3,65,📉 -19,127.20
2026-09-01 14:39:49,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,04:30,0.00,B/D,0,65,📉 -3,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Nocny (22:25),02.09.2026,22:25,Niebylec ➔ Sanok,Niebylec,Sanok,05:00,25.00,55,10,65,📈 +10,250.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Sanok ➔ Niebylec,Sanok,Niebylec,23:50,23.75,57,8,65,Start trasy,190.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,00:50,14.00,43,22,65,📈 +14,308.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,01:30,42.40,20,45,65,📈 +23,1908.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Kraków MDA ➔ Balice,Kraków MDA,Balice,03:35,27.00,28,37,65,📉 -8,999.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Balice ➔ Katowice,Balice,Katowice,04:00,48.00,66,24,90,📉 -13,1152.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Katowice ➔ Gliwice,Katowice,Gliwice,04:55,18.90,81,9,90,📉 -15,170.10
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),02.09.2026,23:50,Gliwice ➔ Wrocław,Gliwice,Wrocław,05:22,34.45,83,7,90,📉 -2,241.15
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Sanok ➔ Niebylec,Sanok,Niebylec,03:00,23.75,52,13,65,Start trasy,308.75
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,04:00,14.00,1,64,65,📈 +51,896.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,04:40,42.40,60,5,65,📉 -59,212.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Kraków MDA ➔ Balice,Kraków MDA,Balice,06:55,27.00,51,14,65,📈 +9,378.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Balice ➔ Katowice,Balice,Katowice,07:20,48.00,1,64,65,📈 +50,3072.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Katowice ➔ Gliwice,Katowice,Gliwice,08:30,18.90,1,64,65,➡️ 0,1209.60
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny I (03:00),03.09.2026,03:00,Gliwice ➔ Wrocław,Gliwice,Wrocław,09:00,0.00,B/D,0,65,📉 -64,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Sanok ➔ Niebylec,Sanok,Niebylec,06:35,0.00,B/D,0,65,Start trasy,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,07:40,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,08:40,42.40,45,20,65,📈 +20,848.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Kraków MDA ➔ Balice,Kraków MDA,Balice,10:55,27.00,53,12,65,📉 -8,324.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Balice ➔ Katowice,Balice,Katowice,11:30,48.00,58,7,65,📉 -5,336.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Katowice ➔ Gliwice,Katowice,Gliwice,12:30,18.90,60,5,65,📉 -2,94.50
2026-09-01 14:39:49,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Gliwice ➔ Wrocław,Gliwice,Wrocław,13:00,34.45,60,5,65,➡️ 0,172.25
2026-09-01 14:39:49,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Wrocław ➔ Gliwice,Wrocław,Gliwice,07:45,34.45,90,0,90,Start trasy,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Gliwice ➔ Katowice,Gliwice,Katowice,09:45,19.95,90,0,90,➡️ 0,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Katowice ➔ Balice,Katowice,Balice,10:15,45.60,78,12,90,📈 +12,547.20
2026-09-01 14:39:49,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Balice ➔ Kraków MDA,Balice,Kraków MDA,11:05,27.00,70,20,90,📈 +8,540.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,11:45,42.40,77,13,90,📉 -7,551.20
2026-09-01 14:39:49,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,13:50,13.30,1,64,65,📈 +51,851.20
2026-09-01 14:39:49,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Niebylec ➔ Sanok,Niebylec,Sanok,14:35,25.00,63,2,65,📉 -62,50.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Sanok ➔ Niebylec,Sanok,Niebylec,10:10,23.75,63,2,65,Start trasy,47.50
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,11:25,14.00,31,34,65,📈 +32,476.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,12:20,42.40,69,21,90,📉 -13,890.40
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Kraków MDA ➔ Balice,Kraków MDA,Balice,14:40,27.00,73,17,90,📉 -4,459.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Balice ➔ Katowice,Balice,Katowice,15:15,48.00,87,3,90,📉 -14,144.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Katowice ➔ Gliwice,Katowice,Gliwice,16:25,18.90,90,0,90,📉 -3,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Gliwice ➔ Wrocław,Gliwice,Wrocław,16:55,34.45,86,4,90,📈 +4,137.80
2026-09-01 14:39:49,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Wrocław ➔ Gliwice,Wrocław,Gliwice,12:00,34.45,31,34,65,Start trasy,1171.30
2026-09-01 14:39:49,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Gliwice ➔ Katowice,Gliwice,Katowice,14:00,19.95,31,34,65,➡️ 0,678.30
2026-09-01 14:39:49,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Katowice ➔ Balice,Katowice,Balice,14:30,45.60,51,14,65,📉 -20,638.40
2026-09-01 14:39:49,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Balice ➔ Kraków MDA,Balice,Kraków MDA,15:20,0.00,B/D,0,65,📉 -14,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,16:15,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,18:40,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Niebylec ➔ Sanok,Niebylec,Sanok,19:20,25.00,48,17,65,📈 +17,425.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Wrocław ➔ Gliwice,Wrocław,Gliwice,15:35,34.45,48,17,65,Start trasy,585.65
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Gliwice ➔ Katowice,Gliwice,Katowice,17:40,19.95,1,64,65,📈 +47,1276.80
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Katowice ➔ Balice,Katowice,Balice,18:15,45.60,1,64,65,➡️ 0,2918.40
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Balice ➔ Kraków MDA,Balice,Kraków MDA,19:05,27.00,1,64,65,➡️ 0,1728.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,19:45,42.40,1,64,65,➡️ 0,2713.60
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,21:55,0.00,B/D,0,65,📉 -64,0.00
2026-09-01 14:39:49,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Niebylec ➔ Sanok,Niebylec,Sanok,22:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),03.09.2026,23:50,Sanok ➔ Niebylec,Sanok,Niebylec,23:50,23.75,47,18,65,Start trasy,427.50
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),03.09.2026,23:50,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,00:50,14.00,56,9,65,📉 -9,126.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),03.09.2026,23:50,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,01:30,42.40,49,16,65,📈 +7,678.40
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),03.09.2026,23:50,Kraków MDA ➔ Balice,Kraków MDA,Balice,03:35,27.00,55,10,65,📉 -6,270.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),03.09.2026,23:50,Balice ➔ Katowice,Balice,Katowice,04:00,48.00,84,6,90,📉 -4,288.00
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),03.09.2026,23:50,Katowice ➔ Gliwice,Katowice,Gliwice,04:55,18.90,87,3,90,📉 -3,56.70
2026-09-01 14:39:49,Sanok ➔ Wrocław,Nocny (23:50),03.09.2026,23:50,Gliwice ➔ Wrocław,Gliwice,Wrocław,05:22,34.45,87,3,90,➡️ 0,103.35
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Sanok ➔ Niebylec,Sanok,Niebylec,03:00,23.75,43,22,65,Start trasy,522.50
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,04:00,14.00,55,10,65,📉 -12,140.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,04:40,0.00,B/D,0,65,📉 -10,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Kraków MDA ➔ Balice,Kraków MDA,Balice,06:55,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Balice ➔ Katowice,Balice,Katowice,07:20,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Katowice ➔ Gliwice,Katowice,Gliwice,08:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny I (03:00),01.09.2026,03:00,Gliwice ➔ Wrocław,Gliwice,Wrocław,09:00,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Sanok ➔ Niebylec,Sanok,Niebylec,06:35,23.75,43,22,65,Start trasy,522.50
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,07:40,14.00,47,18,65,📉 -4,252.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,08:40,0.00,B/D,0,65,📉 -18,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Kraków MDA ➔ Balice,Kraków MDA,Balice,10:55,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Balice ➔ Katowice,Balice,Katowice,11:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Katowice ➔ Gliwice,Katowice,Gliwice,12:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Gliwice ➔ Wrocław,Gliwice,Wrocław,13:00,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Wrocław ➔ Gliwice,Wrocław,Gliwice,07:45,34.45,85,5,90,Start trasy,172.25
2026-09-01 15:11:01,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Gliwice ➔ Katowice,Gliwice,Katowice,09:45,19.95,66,24,90,📈 +19,478.80
2026-09-01 15:11:01,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Katowice ➔ Balice,Katowice,Balice,10:15,45.60,60,5,65,📉 -19,228.00
2026-09-01 15:11:01,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Balice ➔ Kraków MDA,Balice,Kraków MDA,11:05,27.00,60,5,65,➡️ 0,135.00
2026-09-01 15:11:01,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,11:45,42.40,48,17,65,📈 +12,720.80
2026-09-01 15:11:01,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,13:50,13.30,1,64,65,📈 +47,851.20
2026-09-01 15:11:01,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Niebylec ➔ Sanok,Niebylec,Sanok,14:35,25.00,1,64,65,➡️ 0,1600.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Sanok ➔ Niebylec,Sanok,Niebylec,10:10,23.75,42,23,65,Start trasy,546.25
2026-09-01 15:11:01,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,11:25,14.00,29,36,65,📈 +13,504.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,12:20,0.00,B/D,0,65,📉 -36,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Kraków MDA ➔ Balice,Kraków MDA,Balice,14:40,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Balice ➔ Katowice,Balice,Katowice,15:15,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Katowice ➔ Gliwice,Katowice,Gliwice,16:25,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Gliwice ➔ Wrocław,Gliwice,Wrocław,16:55,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Wrocław ➔ Gliwice,Wrocław,Gliwice,12:00,34.45,78,12,90,Start trasy,413.40
2026-09-01 15:11:01,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Gliwice ➔ Katowice,Gliwice,Katowice,14:00,19.95,1,64,65,📈 +52,1276.80
2026-09-01 15:11:01,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Katowice ➔ Balice,Katowice,Balice,14:30,45.60,1,64,65,➡️ 0,2918.40
2026-09-01 15:11:01,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Balice ➔ Kraków MDA,Balice,Kraków MDA,15:20,27.00,1,64,65,➡️ 0,1728.00
2026-09-01 15:11:01,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,16:15,0.00,B/D,0,65,📉 -64,0.00
2026-09-01 15:11:01,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,18:40,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Wrocław ➔ Sanok,Południowy (12:00),01.09.2026,12:00,Niebylec ➔ Sanok,Niebylec,Sanok,19:20,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Sanok ➔ Niebylec,Sanok,Niebylec,23:50,23.75,43,22,65,Start trasy,522.50
2026-09-01 15:11:01,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,00:50,14.00,55,10,65,📉 -12,140.00
2026-09-01 15:11:01,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,01:30,0.00,B/D,0,65,📉 -10,0.00
